date,speaker,timestamp,text_by_minute,finbert_pos,finbert_neg,finbert_neu,finbert_sentiment,finbert_score,sentiment,confidence
2022-12-01,Vice Chair for Supervision Michael S. Barr,2022-12-01 10:17:00-05:00,"reflect risks of banks' activities, impose a heightened capital requirement on global systemically important firms, and reduce procyclicality and promote countercyclical buffers,19 among others. The last set of comprehensive adjustments to the Basel III Accord, now under consideration in the United States, would further strengthen capital rules by reducing reliance on internal bank models and better reflect risks from a bank's trading book and operational risks. I am working closely with my counterparts at the FDIC and the Office of the Comptroller of the Currency on the U.S. version of the Basel III endgame reforms. Any rule changes that might be proposed in capital standards would be deliberate, adopted through the notice and comment process so that we have the benefit of public perspectives, and implemented with appropriate transition periods to achieve the",0.25479478,0.0112412525,0.73396397,neutral,0.24355352,positive,0.5478245615959167
2022-12-01,Vice Chair for Supervision Michael S. Barr,2022-12-01 10:18:00-05:00,"long-term goal of improving the capital regulation.Risk-based capital requirements are important tools; however, they are complex, underinclusive under some conditions, and like all capital requirements, can be gamed. Thus, a non-risk-based leverage measure can provide transparency and a further measure of resilience. Of course, one also needs to pay attention to how different capital measures interact with one another, and some have indicated that the leverage requirement for large banks is overly binding and may contribute to lower liquidity in Treasury markets, especially in stressed scenarios. We are exploring the empirical evidence and examining whether adjustments to the leverage ratio might be appropriate in the context of our holistic capital review, as well as in the context of broader reforms being undertaken by the Federal Reserve and a range of other agencies.In addition",0.088932544,0.100697614,0.8103698,neutral,-0.01176507,neutral,0.8674454689025879
2022-12-01,Vice Chair for Supervision Michael S. Barr,2022-12-01 10:19:00-05:00,"to risk-based capital requirements, the Federal Reserve Board implemented a supervisory stress test that is used to set dynamic and risk-sensitive capital requirements for large banks.20 The stress test adds risk sensitivity to the capital requirements and provides the public with information about the banks' risks and resilience. Moreover, the stress test can achieve a higher degree of risk sensitivity than the standard Basel risk weights. The stress test can also be more dynamic than the capital rules because a new test is conducted each year, reflecting a new set of hypothetical financial and economic conditions and updates to the banks risk profile. Lastly, the stress test can potentially counteract actions by a bank to ""optimize"" against the capital regimeafor instance, lowering its risk-weighted assets without reducing its risk.21 In this way, the",0.18642768,0.015738266,0.7978341,neutral,0.17068942,neutral,0.8252735733985901
2022-12-01,Vice Chair for Supervision Michael S. Barr,2022-12-01 10:20:00-05:00,"stress testaalong with strong supervisionacan serve as a check on excessive bank risk-taking. As I'll return to in a moment, we are focused on ensuring that stress testing remains forward-looking and effective at requiring banks to have capital to cushion losses from emerging risks.A final prudential requirementaa long-term debt requirementacomplements the regulatory capital regime. Unlike regulatory capitalawhich helps a firm absorb losses as it continues operations through times of stressalong-term debt becomes especially relevant once a firm has already entered bankruptcy or resolution. At the point of resolution, equity can be written off and certain long-term debt claims can be written down to absorb losses. The remaining debt claims can be effectively converted to equity to provide flexibility to the bankruptcy court or resolution authority in managing the firm's path through resolution. In",0.099095635,0.026498914,0.87440544,neutral,0.07259672,neutral,0.7309405207633972
2022-12-01,Vice Chair for Supervision Michael S. Barr,2022-12-01 10:21:00-05:00,"particular, this equity can be used to help the firm continue critical operations as its operations are restructured, wound down, or sold, in order to minimize disruptions to the larger financial system. Long-term debt requirements were initially applied to global systemically important banks (GSIBs). The Board and the FDIC are currently considering whether the costs of a resolution of a large, non-GSIB may also justify the imposition of long-term debt requirements on such firms as well.22Role of Stress Testing in the Forward-Looking Regime As I've said before, it is critical that our capital regime is forward-looking. And while the stress test is the most risk-sensitive and dynamic component of our regulatory capital framework, history has taught us not to become complacent or to shed our humility. In an environment of ever-changing risks, stress",0.16691977,0.022487994,0.81059223,neutral,0.14443177,neutral,0.9144992232322693
2022-12-01,Vice Chair for Supervision Michael S. Barr,2022-12-01 10:22:00-05:00,"tests can quickly lose their relevance if their assumptions and scenarios remain static. Let's not forget that for some years before the financial crisis, the agency regulating Fannie Mae and Freddie Mac conducted a regular stress test. Unfortunately, that test used models and scenarios that weren't regularly updated, a key reason why the test failed to detect risks building for years before the Global Financial Crisis, and why capital levels at Fannie and Freddie proved to be woefully inadequate.23Stress tests are not meant to be predictions about the future. Humility suggests caution in that regard. But they should be stressful: poking and prodding at the system so we can attempt to uncover hidden risks that could become manifest under certain scenarios. This is particularly important in today's complex and interconnected financial system, in",0.03974428,0.33780342,0.6224523,neutral,-0.29805914,negative,0.807996928691864
2022-12-01,Vice Chair for Supervision Michael S. Barr,2022-12-01 10:23:00-05:00,"which problems can spread and lead to unexpected losses. For instance, we recently saw how exposure to interest rate risk at a set of leveraged pension funds in the United Kingdom, coupled with unprecedented large movements in rates, caused significant disruptions to the gilt market. This was not a risk that anyone saw coming, but it spilled over to the U.K. financial markets in a way that required a large-scale intervention by the government. Other recent examples, to name a few, include the messy failure of Archegos last year; Russia's war against Ukraine; tensions in and with China; the implosion of the crypto-asset exchange FTX and the resulting crypto-asset market dislocations; and volatility in the markets for fixed-income securities, affecting market liquidity.We are currently evaluating whether the supervisory stress test that is used",0.016728105,0.86351234,0.119759545,negative,-0.84678423,negative,0.8129405379295349
2022-12-01,Vice Chair for Supervision Michael S. Barr,2022-12-01 10:24:00-05:00,"to set capital requirements for large banks reflects an appropriately wide range of risks. In addition, we are considering the potential for stress testing to be a tool to explore different sources of financial stress and uncover channels for contagion that lead to unanticipated consequences. Using multiple scenarios or adapting the stress test in other ways to better account for the high degree of interconnectedness between banks and other financial entities could allow supervisors and banks to identify those conditions and take action to address them. And banks should continue to invest in and prioritize development of their own stress testing and scenario design capabilities, regularly run scenarios to understand the changing risk environment, and incorporate the results of these stress tests into the bank's assessment of its risks and capital needs.Conclusion Stress",0.15878384,0.011734097,0.8294821,neutral,0.14704974,neutral,0.7852032780647278
2022-12-01,Vice Chair for Supervision Michael S. Barr,2022-12-01 10:25:00-05:00,"testing and all the other aspects of capital regulation that I have discussed today will be considered as part of our holistic review. We're starting from a good place because capital today is strong. I hope to have more to say about that review early in the new year. As I have argued today, capital plays a central role in how a bank manages its risks, and capital regulation is fundamental to bank oversight. History shows the deep costs to society when bank capital is inadequate, and thus how urgent it is for the Federal Reserve to get capital regulation right. In doing so, we need to be humble about our ability, or that of bank managers or the market, to fully anticipate the risks that our financial system might face in the",0.08488822,0.028138887,0.88697284,neutral,0.056749333,neutral,0.8955925703048706
2022-12-01,Vice Chair for Supervision Michael S. Barr,2022-12-01 10:26:00-05:00,future.,0.043660972,0.031231305,0.9251078,neutral,0.012429668,neutral,0.9251077771186829
2022-11-30,Chair Jerome H. Powell,2022-11-30 10:00:00-05:00,"Today I will offer a progress report on the Federal Open Market Committee's (FOMC) efforts to restore price stability to the U.S. economy for the benefit of the American people. The report must begin by acknowledging the reality that inflation remains far too high. My colleagues and I are acutely aware that high inflation is imposing significant hardship, straining budgets and shrinking what paychecks will buy. This is especially painful for those least able to meet the higher costs of essentials like food, housing, and transportation. Price stability is the responsibility of the Federal Reserve and serves as the bedrock of our economy. Without price stability, the economy does not work for anyone. In particular, without price stability, we will not achieve a sustained period of strong labor market conditions that benefit all.We currently estimate that 12-month",0.042005446,0.77636236,0.18163209,negative,-0.73435694,negative,0.9484499096870422
2022-11-30,Chair Jerome H. Powell,2022-11-30 10:01:00-05:00,"personal consumption expenditures (PCE) inflation through October ran at 6.0 percent (figure 1).1 While October inflation data received so far showed a welcome surprise to the downside, these are a single month's data, which followed upside surprises over the previous two months. As figure 1 makes clear, down months in the data have often been followed by renewed increases. It will take substantially more evidence to give comfort that inflation is actually declining. By any standard, inflation remains much too high.For purposes of this discussion, I will focus my comments on core PCE inflation, which omits the food and energy inflation components, which have been lower recently but are quite volatile. Our inflation goal is for total inflation, of course, as food and energy prices matter a great deal for household budgets. But core inflation often gives",0.08061478,0.6060397,0.31334555,negative,-0.5254249,negative,0.879919707775116
2022-11-30,Chair Jerome H. Powell,2022-11-30 10:02:00-05:00,"a more accurate indicator of where overall inflation is headed. Twelve-month core PCE inflation stands at 5.0 percent in our October estimate, approximately where it stood last December when policy tightening was in its early stages. Over 2022, core inflation rose a few tenths above 5 percent and fell a few tenths below, but it mainly moved sideways. So when will inflation come down?I could answer this question by pointing to the inflation forecasts of private-sector forecasters or of FOMC participants, which broadly show a significant decline over the next year. But forecasts have been predicting just such a decline for more than a year, while inflation has moved stubbornly sideways. The truth is that the path ahead for inflation remains highly uncertain. For now, let's put aside the forecasts and look instead to the macroeconomic conditions",0.05834464,0.68456537,0.25709003,negative,-0.6262207,neutral,0.5601228475570679
2022-11-30,Chair Jerome H. Powell,2022-11-30 10:03:00-05:00,"we think we need to see to bring inflation down to 2 percent over time.For starters, we need to raise interest rates to a level that is sufficiently restrictive to return inflation to 2 percent. There is considerable uncertainty about what rate will be sufficient, although there is no doubt that we have made substantial progress, raising our target range for the federal funds rate by 3.75 percentage points since March. As our last postmeeting statement indicates, we anticipate that ongoing increases will be appropriate. It seems to me likely that the ultimate level of rates will need to be somewhat higher than thought at the time of the September meeting and Summary of Economic Projections. I will return to policy at the end of my comments, but for now, I will simply say that we have",0.51335573,0.093127534,0.3935168,positive,0.42022818,positive,0.8899883031845093
2022-11-30,Chair Jerome H. Powell,2022-11-30 10:04:00-05:00,"more ground to cover.We are tightening the stance of policy in order to slow growth in aggregate demand. Slowing demand growth should allow supply to catch up with demand and restore the balance that will yield stable prices over time. Restoring that balance is likely to require a sustained period of below-trend growth.Last year, the ongoing reopening of the economy boosted real gross domestic product (GDP) growth to a very strong 5.7 percent. This year, GDP was roughly flat through the first three quarters, and indicators point to modest growth this quarter, which seems likely to bring the year in with very modest growth overall. Several factors contributed to this slowing growth, including the waning effects of reopening and of pandemic fiscal support, the global implications of Russia's war against Ukraine, and our policy actions, which tightened",0.525964,0.4010438,0.07299214,positive,0.12492022,positive,0.8693985939025879
2022-11-30,Chair Jerome H. Powell,2022-11-30 10:05:00-05:00,"financial conditions and are affecting economic activity, particularly in interest-sensitive sectors such as housing. We can say that demand growth has slowed, and we expect that this growth will need to remain at a slower pace for a sustained period.Despite the tighter policy and slower growth over the past year, we have not seen clear progress on slowing inflation. To assess what it will take to get inflation down, it is useful to break core inflation into three component categories: core goods inflation, housing services inflation, and inflation in core services other than housing (figure 2).Core goods inflation has moved down from very high levels over the course of 2022, while housing services inflation has risen rapidly. Inflation in core services ex housing has fluctuated but shown no clear trend. I will discuss each of these items",0.050764047,0.5489704,0.40026557,negative,-0.49820635,neutral,0.5469580888748169
2022-11-30,Chair Jerome H. Powell,2022-11-30 10:06:00-05:00,"in turn.Early in the pandemic, goods prices began rising rapidly, as abnormally strong demand was met by pandemic-hampered supply. Reports from businesses and many indicators suggest that supply chain issues are now easing. Both fuel and nonfuel import prices have fallen in recent months, and indicators of prices paid by manufacturers have moved down. While 12-month core goods inflation remains elevated at 4.6 percent, it has fallen nearly 3 percentage points from earlier in the year. It is far too early to declare goods inflation vanquished, but if current trends continue, goods prices should begin to exert downward pressure on overall inflation in coming months.Housing services inflation measures the rise in the price of all rents and the rise in the rental-equivalent cost of owner-occupied housing. Unlike goods inflation, housing services inflation has continued to rise and",0.041357793,0.9242885,0.03435361,negative,-0.8829307,negative,0.965522050857544
2022-11-30,Chair Jerome H. Powell,2022-11-30 10:07:00-05:00,"now stands at 7.1 percent over the past 12 months. Housing inflation tends to lag other prices around inflation turning points, however, because of the slow rate at which the stock of rental leases turns over.2 The market rate on new leases is a timelier indicator of where overall housing inflation will go over the next year or so. Measures of 12-month inflation in new leases rose to nearly 20 percent during the pandemic but have been falling sharply since about midyear (figure 3).As figure 3 shows, however, overall housing services inflation has continued to rise as existing leases turn over and jump in price to catch up with the higher level of rents for new leases. This is likely to continue well into next year. But as long as new lease inflation keeps falling, we would",0.1053146,0.80851215,0.086173214,negative,-0.70319754,negative,0.9182659983634949
2022-11-30,Chair Jerome H. Powell,2022-11-30 10:08:00-05:00,"expect housing services inflation to begin falling sometime next year. Indeed, a decline in this inflation underlies most forecasts of declining inflation.Finally, we come to core services other than housing. This spending category covers a wide range of services from health care and education to haircuts and hospitality. This is the largest of our three categories, constituting more than half of the core PCE index. Thus, this may be the most important category for understanding the future evolution of core inflation. Because wages make up the largest cost in delivering these services, the labor market holds the key to understanding inflation in this category.In the labor market, demand for workers far exceeds the supply of available workers, and nominal wages have been growing at a pace well above what would be consistent with 2 percent inflation over",0.13873246,0.12468763,0.7365799,neutral,0.014044836,neutral,0.8713654279708862
2022-11-30,Chair Jerome H. Powell,2022-11-30 10:09:00-05:00,"time.3 Thus, another condition we are looking for is the restoration of balance between supply and demand in the labor market.Signs of elevated labor market tightness emerged suddenly in mid-2021. The unemployment rate at the time was much higher than the 3.5 percent that had prevailed without major signs of tightness before the pandemic. Employment was still millions below its level on the eve of the pandemic. Looking back, we can see that a significant and persistent labor supply shortfall opened up during the pandemicaa shortfall that appears unlikely to fully close anytime soon.Comparing the current labor force with the Congressional Budget Office's pre-pandemic forecast of labor force growth reveals a current labor force shortfall of roughly 3-1/2 million people (figure 4, left panel).4 This shortfall reflects both lower-than-expected population growth and a lower labor force participation",0.018110745,0.95582753,0.026061775,negative,-0.9377168,negative,0.9346069097518921
2022-11-30,Chair Jerome H. Powell,2022-11-30 10:10:00-05:00,"rate (figure 4, right panel). Participation dropped sharply at the onset of the pandemic because of many factors, including sickness, caregiving, and fear of infection. Many forecasters expected that participation would move back up fairly quickly as the pandemic faded. And for workers in their prime working years, it mostly has. Overall participation, however, remains well below pre-pandemic trends.Some of the participation gap reflects workers who are still out of the labor force because they are sick with COVID-19 or continue to suffer lingering symptoms from previous COVID infections (""long COVID"").5 But recent research by Fed economists finds that the participation gap is now mostly due to excess retirementsathat is, retirements in excess of what would have been expected from population aging alone.6 These excess retirements might now account for more than 2 million of the 3a1/2",0.011763611,0.96132386,0.026912633,negative,-0.9495602,negative,0.9649518132209778
2022-11-30,Chair Jerome H. Powell,2022-11-30 10:11:00-05:00,"million shortfall in the labor force.7What explains these excess retirements? Health issues have surely played a role, as COVID has posed a particularly large threat to the lives and health of the elderly.8 In addition, many older workers lost their jobs in the early stages of the pandemic, when layoffs were historically high. The cost of finding new employment may have appeared particularly large for these workers, given pandemic-related disruptions to the work environment and health concerns.9 Also, gains in the stock market and rising house prices in the first two years of the pandemic contributed to an increase in wealth that likely facilitated early retirement for some people.The data so far do not suggest that excess retirements are likely to unwind because of retirees returning to the labor force. Older workers are still retiring at higher",0.015444112,0.94013,0.04442591,negative,-0.9246859,negative,0.9563113451004028
2022-11-30,Chair Jerome H. Powell,2022-11-30 10:12:00-05:00,"rates, and retirees do not appear to be returning to the labor force in sufficient numbers to meaningfully reduce the total number of excess retirees.10The second factor contributing to the labor supply shortfall is slower growth in the working-age population. The combination of a plunge in net immigration and a surge in deaths during the pandemic probably accounts for about 1-1/2 million missing workers.11Policies to support labor supply are not the domain of the Fed: Our tools work principally on demand. Without advocating any particular policy, however, I will say that policies to support labor force participation could, over time, bring benefits to the workers who join the labor force and support overall economic growth. Such policies would take time to implement and have their effects, however. For the near term, a moderation of labor demand growth",0.18372767,0.18263194,0.6336404,neutral,0.0010957271,negative,0.7356125116348267
2022-11-30,Chair Jerome H. Powell,2022-11-30 10:13:00-05:00,"will be required to restore balance to the labor market.Currently, the unemployment rate is at 3.7 percent, near 50-year lows, and job openings exceed available workers by about 4 millionathat is about 1.7 job openings for every person looking for work (figure 5). So far, we have seen only tentative signs of moderation of labor demand. With slower GDP growth this year, job gains have stepped down from more than 450,000 per month over the first seven months of the year to about 290,000 per month over the past three months. But this job growth remains far in excess of the pace needed to accommodate population growth over timeaabout 100,000 per month by many estimates. Job openings have fallen by about 1.5 million this year but remain higher than at any time before the pandemic.Wage growth, too,",0.012565718,0.96896464,0.018469617,negative,-0.9563989,negative,0.9742058515548706
