date,speaker,timestamp,text_by_minute,finbert_pos,finbert_neg,finbert_neu,finbert_sentiment,finbert_score,sentiment,confidence
2020-12-18,Governor Lael Brainard,2020-12-18 10:10:00-05:00,"a bank's typical risk management and planning time horizon. Moreover, financial risk models are often backward-looking and extrapolate historical trends, which, in the case of climate, may be unreliable predicators of future outcomes. New tools and forward-looking approaches will be required.24We continue to strengthen our understanding of how banks are measuring and managing climate risks. Over time, it will be important to develop a framework for evaluating how banks are taking into account climate-related risk in their modelling and management of credit, market, liquidity, and operational risks. Some jurisdictions have developed programs to provide banks with supervisory expectations to manage their risks associated with climate change.25 As a financial industry association has noted, ""Climate risk analysis and measurement isarightlyarising quickly on both the industry and regulatory agenda. Both regulators and firms",0.11814419,0.018659327,0.8631965,neutral,0.09948486,neutral,0.7998961806297302
2020-12-18,Governor Lael Brainard,2020-12-18 10:11:00-05:00,"want to better understand risk profiles to ensure effective management of transition and physical risks as well as potential adequacy of financial resources.""26We benefit from continued engagement both domestically and internationally with colleagues from other regulatory agencies, supervisory authorities, and international standard setting bodies. For instance, the Federal Reserve co-chairs the Basel Committee on Banking Supervision's TFCR.27 The TFCR is mapping the transmission channels and studying the measurement methodologies of climate-related financial risks to the banking system. It will also examine the extent to which climate-related financial risks are incorporated in the existing Basel Framework. Based on this analysis, the TFCR is charged with and is developing recommendations for effective supervisory practices to mitigate climate-related financial risks.28Climate Change and Community Reinvestment Financial institutions can also help communities and individuals build greater",0.30006,0.007665961,0.692274,neutral,0.29239404,neutral,0.5858346223831177
2020-12-18,Governor Lael Brainard,2020-12-18 10:12:00-05:00,"resilience to climate risk. Recent research highlights the significant ways in which lower-income households and underserved areas are affected by natural disasters and climate risk.29 Lower-income households with low levels of liquid savings tend to be less resilient to the temporary loss of income, property damage, displacement costs, and health challenges they face from disasters.30 In addition, low- and moderate-income (LMI) communities are often located in areas that are particularly vulnerable to climate-related risks, have greater health-related impacts due to climate change, or have housing that is more susceptible to disaster-related damage.31Under the Community Reinvestment Act (CRA), banks have an affirmative obligation to meet the needs of their local communities, including LMI communities. Existing CRA regulations allow banks to receive CRA credit for activities to revitalize and stabilize communities after a",0.102055244,0.22030412,0.6776406,neutral,-0.11824887,negative,0.8956233263015747
2020-12-18,Governor Lael Brainard,2020-12-18 10:13:00-05:00,"natural disaster has occurred in certain federally designated disaster areas.32 For natural disasters that have caused widespread devastation and economic impact, such as Hurricanes Katrina and Maria, the Board has worked with other banking regulators to provide CRA consideration for bank investments in stabilization and revitalization outside of a bank's assessment area or regional area.33It is important to LMI communities and other underserved communities to be proactive in working to equitably mitigate the risks of climate change in advance. Reflecting this, the Federal Reserve's recent advance notice of proposed rulemaking on the CRA for the first time seeks feedback on providing CRA credit to encourage loans and investments that promote disaster preparedness and climate resilience.34 We want to encourage lenders to invest and rebuild in ways that will increase resilience to",0.7197723,0.008711889,0.27151588,positive,0.7110604,positive,0.5253910422325134
2020-12-18,Governor Lael Brainard,2020-12-18 10:14:00-05:00,"future climate risks in underserved and local LMI communities. We look forward to receiving comment on our questions regarding disaster preparedness and climate resilience by the February 16, 2021, deadline.35Looking Ahead A year ago, I laid out some of the important areas where climate change matters for the Federal Reserve's statutory responsibilities.36 The Federal Reserve has been making important progress in laying the groundwork to incorporate climate considerations where they are material and relevant to our statutory responsibilities, today and in the future. Across the Federal Reserve System, we have sought to deepen our understanding of the implications of climate change for the U.S. economy and financial system, including through the Virtual Seminar on Climate Economics series, internal groups focused on the emerging climate literature, and academic conferences at several Federal",0.3702635,0.011793056,0.61794347,neutral,0.35847044,positive,0.6217309832572937
2020-12-18,Governor Lael Brainard,2020-12-18 10:15:00-05:00,"Reserve Banks.37 Federal Reserve staff are collaborating and sharing knowledge through our System Climate Network and other forums. We have recruited economists with expertise in climate-related topics and obtained a variety of climate-related data resources.Last month, the Federal Reserve Financial Stability Report incorporated for the first time an analysis of the ways climate change could present risks to financial stability.38 Similarly, the Federal Reserve Supervision and Regulation Report described how climate-related risks can create microprudential risks and how supervisors are working to better understand, measure, and mitigate these risks.39 Last quarter, the Federal Reserve released a CRA proposal that for the first time highlighted the importance of investing in climate resilience for LMI and underserved communities.Building on this foundation, this week the Federal Reserve Board became a full member of the",0.18001844,0.011169695,0.8088119,neutral,0.16884874,neutral,0.8476097583770752
2020-12-18,Governor Lael Brainard,2020-12-18 10:16:00-05:00,"NGFS. We look forward to learning from and collaborating with foreign central banks on addressing data gaps and undertaking research on the implications of climate change for financial stability and the economy.40In the years ahead, there will be significant opportunities for collaboration across the U.S. regulatory agencies in strengthening the U.S. financial system to meet the challenge of climate change. Together, these efforts can help equip the deepest financial market in the world to support our dynamic private sector in assessing and addressing climate-related risks and investing in the transition.1. I am grateful to Morgan Lewis, Beth Kiser, Carrie Johnson, Diana Hancock, and Nami Mukasa, as well as Norah Barger, Angelyque Campbell, Benjamin Dennis, Carol Evans, Joseph Firschein, Michael Kiley, Molly Mahar, Nancy Riley, Glenn Rudebusch, John Schindler, Susan Stawick, Kevin",0.32918093,0.009862787,0.66095626,neutral,0.31931815,positive,0.8324306011199951
2020-12-18,Governor Lael Brainard,2020-12-18 10:17:00-05:00,"Stiroh, Nicholas Tabor, and Aurite Werman of the Federal Reserve for assistance in preparing this text.",0.14339158,0.011120476,0.8454879,neutral,0.13227111,neutral,0.8454878926277161
2020-12-17,Governor Lael Brainard,2020-12-17 10:00:00-05:00,"Good afternoon and thank you for inviting me to take part in the Consumer Bankers Association's (CBA's) Community Reinvestment Act (CRA) Committee meeting. The CRA officers and teams at your institutions play an important role in identifying community priorities and building partnerships with stakeholders to implement effective CRA programs. We appreciate the opportunity to hear feedback from CBA members and this committee reflecting your extensive experience making loans and investments to support local communities.1The Federal Reserve issued an Advance Notice of Proposed Rulemaking (ANPR) on CRA modernization earlier this fall.2 The ANPR seeks to strengthen the regulation in alignment with the CRA statute, and the discussion in the ANPR recognizes the historical context of redlining and racial discrimination prior to the CRA's enactment in 1977. We believe that the CRA remains an important tool to promote economic and financial inclusion, and we",0.29720953,0.009674055,0.6931164,neutral,0.2875355,positive,0.7518590688705444
2020-12-17,Governor Lael Brainard,2020-12-17 10:01:00-05:00,"have specifically asked for feedback about what modifications and approaches would strengthen CRA regulatory implementation in addressing ongoing systemic inequity in credit access for minority individuals and communities.We also recognize the need to update the regulation to reflect the changes that have happened in the banking industry over time. In addition, the ANPR reflects other key objectives like providing greater consistency and transparency in CRA examinations, effectively tailoring regulations, and minimizing data burden.We're looking forward to feedback on these big-picture questions and objectives in addition to the specific proposals discussed in the ANPR. Many of the ideas in the ANPR reflect interagency discussions, and our hope is that the ANPR provides a foundation for the agencies to converge on a consistent approach to CRA modernization that also has strong stakeholder support.Let me take a minute to highlight some of the key proposals",0.22127192,0.010166054,0.76856196,neutral,0.21110587,positive,0.7115534543991089
2020-12-17,Governor Lael Brainard,2020-12-17 10:02:00-05:00,"addressed in the ANPR.First, we propose a CRA evaluation framework that incorporates the use of metrics and tailored standards that take into account differences across local communities and reflect differences in bank size and business model. We heard feedback about the importance of separately evaluating retail and community development activities in order to capture the distinct importance of each type of activity in meeting community needs. Therefore, the ANPR proposes that large retail banks would be evaluated under two separate testsaa Retail Test and a Community Development Test. Each of these tests is further divided into two subtests, which would result in large banks being evaluated under four subtests in each assessment area. Small retail banks, however, would be able to choose whether to be evaluated under the current framework or under the new framework. Small retail banks that elect the new",0.055259373,0.014832903,0.9299077,neutral,0.04042647,neutral,0.8959482908248901
2020-12-17,Governor Lael Brainard,2020-12-17 10:03:00-05:00,"framework would be assessed solely under a Retail Lending Subtest, unless they elect to have other activities considered.The Retail Lending Subtest and Community Development Financing Subtest are grounded in a transparent, metrics-based approach to evaluating CRA performance. We propose using metrics that are tailored to local market conditions and that reflect changes across the business cycle. In addition, we have also asked for feedback on ways to pair the use of metrics with targeted performance context considerations about the impact and responsiveness of retail lending and community development financing activities.In considering the use of metrics, the ANPR also proposes ways to tailor evaluations to a bank's business model and major product lines. For example, it proposes a major product line threshold of 15 percent of the dollar value of the bank's mortgage, small business, or small farm lending in a specific assessment",0.09182745,0.011767568,0.896405,neutral,0.080059886,neutral,0.8627815842628479
2020-12-17,Governor Lael Brainard,2020-12-17 10:04:00-05:00,"area. This threshold would be separately applied to each of these product lines and would create more transparency and certainty about which lending products are evaluated in an assessment area. We also recognize that consumer lending is a unique business line, and we ask for feedback on approaches specific to evaluating consumer lending.In proposing metrics-based approaches, we recognize the tradeoff between providing greater clarity and certainty, as against the potential burden of additional data collection and reporting requirements. The proposed metrics in the ANPR would rely on existing data to the greatest extent possible. Small banks would be exempt from deposit data collection and reporting requirements, and data used for the lending analysis would be the same as is used for current examinations. For large banks, we propose using existing data sources where possible, and we ask for feedback about potential ways",0.06881097,0.01295986,0.9182292,neutral,0.05585111,neutral,0.7738631963729858
2020-12-17,Governor Lael Brainard,2020-12-17 10:05:00-05:00,"to minimize the number of larger banks that would need to collect and report more-granular deposits data for a metrics-based approach.Second, the ANPR seeks feedback on several options for updating the approach for defining assessment areas where a bank's performance will be evaluated. With the changes in the banking system and the growth of mobile and internet banking, many banks are increasingly doing business beyond the boundaries of their branch-based assessment areas. However, we have also received feedback and have reviewed data that branches continue to play a critical role in lower-income and rural communities. The ANPR proposes maintaining facility-based assessment areas while also exploring options for defining new assessment areas. Specifically, we ask for feedback on whether new assessment areas should be based on some threshold of deposits or lending in areas where the bank does not have a physical presence,",0.09596044,0.01199038,0.89204925,neutral,0.083970055,neutral,0.5890604853630066
2020-12-17,Governor Lael Brainard,2020-12-17 10:06:00-05:00,"and the ANPR discusses a potential option of allowing internet banks to have a national assessment area.Finally, with respect to community development, we have heard feedback from stakeholders that it would be helpful to have more upfront clarity on what activities count for the CRA. We proposed providing an illustrative, non-exhaustive list of activities that meet the requirements for CRA consideration and are requesting feedback on how such a list should developed and maintained. And we ask for input on developing a preapproval process for activities and whether the process should focus on specific transactions or on more general categories of eligible activities.The ANPR also seeks feedback on how to clarify elements of existing community development definitions. For example, within the affordable housing definition, we seek feedback on defining naturally occurring affordable housing, which is not financed by any type of public",0.058164544,0.013174546,0.9286609,neutral,0.04499,neutral,0.8217138648033142
2020-12-17,Governor Lael Brainard,2020-12-17 10:07:00-05:00,"subsidy and provides an important source of affordable housing in many communities.In all of these proposals, we aim to modernize the CRA in a way that advances the core purpose of the statute, while also providing greater certainty, tailoring regulations, and minimizing burden. Over the next few months, the Federal Reserve System will host outreach meetings and listening sessions like this one around the country. We encourage the public to submit written comments by the deadline of February 16, 2021, and I look forward to your feedback.31. I am grateful to Carrie Johnson and Eric Lum of the Federal Reserve Board and to Jessica Farr of the Federal Reserve Bank of Atlanta for their assistance in preparing this text. These remarks represent my own views, which do not necessarily represent those of the Federal Reserve Board or the Federal Open Market Committee.",0.15998408,0.011670204,0.8283457,neutral,0.14831388,neutral,0.7775793671607971
2020-12-11,Vice Chair for Supervision Randal K. Quarles,2020-12-11 10:00:00-05:00,"Torrential thanks to our partners Harvard Law School and The Wharton School for organizing this conference, and to the Federal Reserve staff who have played a key role. And an equally huge thanks to all of the moderators and panelists who are participating in today's event and to all of you who are tuning in. I have very much enjoyed the discussion so far, and I hope that the conference will encourage both more and a wider variety of academic work on bank supervision.In many respects, the focus of today's conference on bank supervision, rather than regulation, and the relatively recent efflorescence of scholarly attention to that topic, are welcome new developments. In other respects, however, the question of the proper scope of bank supervision is not a new topic",0.20923138,0.013227764,0.7775408,neutral,0.19600362,neutral,0.6690223813056946
2020-12-11,Vice Chair for Supervision Randal K. Quarles,2020-12-11 10:01:00-05:00,"at all. In going through some family papers recently, I came across this cri de coeur from one Elton Hall, president of a small bank in Victor, Idaho, as quoted in the Teton Valley News in November, 1921:The government has so governed [my] bank that [I] no longer knew who owned it. I am inspected, examined and re-examined, informed, required, restrained, and commanded. . . . I am supposed to be an inexhaustible supply of money . . . , and because I will not sell all I have and go out and beg, borrow, or steal money to give away, I have been cussed, discussed, boycotted, talked to, talked about, lied to, lied about, held up, hung up, robbed and nearly drained, and the only reason I am clinging",0.031587087,0.38280037,0.58561254,neutral,-0.35121328,neutral,0.8659115433692932
2020-12-11,Vice Chair for Supervision Randal K. Quarles,2020-12-11 10:02:00-05:00,"to life is to see what in hell is coming off next.Were Mr. Hall transported to the District of Columbia in 2020, he would immediately realize that he had clearly had no idea what was ""coming off next"" if he had thought he was over-imposed upon in Idaho's Teton Valley in the winter of 1921. But before the bankers in the congregation become too inclined to commiserate with him, I should note that the reason I know anything about Mr. Hall, and the reason his quote is among those family papers, is because his bank failed not so many years thereafter, as did nearly half the small banks in the country between 1920 and 1930. Mr. Hall's bank on the western slope of the Tetons was acquired by a visionary",0.028505636,0.1873893,0.784105,neutral,-0.15888366,neutral,0.862404465675354
2020-12-11,Vice Chair for Supervision Randal K. Quarles,2020-12-11 10:03:00-05:00,"young banker from Utah by the name of Marriner Eccles. This was during the Roaring '20s, well before the Great Depression and the Banking Crisis of 1933. Before the evolution of modern supervisory practices, bank failures were extremely common, even in boom times.So, how should we think about this new, yet very old, question? I'd like to begin as many of you have today, by focusing first on regulationaas a way of throwing into relief some key issues that are both important and hard about its cousin supervision.One of my goals at the Board of Governors has been to make our regulatory framework simpler, more consistent, more predictable, and more efficient. This approach is not new. It draws on many decades of practical experience and public policy analysis. At its",0.066330194,0.025483059,0.9081868,neutral,0.040847138,neutral,0.9161323308944702
2020-12-11,Vice Chair for Supervision Randal K. Quarles,2020-12-11 10:04:00-05:00,"most basic, this approach rests on the premise that we should continuously challenge ourselves to make sure that our policies are achieving their intended objectives, based on evidence and a data-driven assessment of their impact on the public.These principlesasimplicity, consistency, and predictabilityaare all connected to what is perhaps a more fundamental principle of regulation, and indeed of law itselfatransparency. Transparency makes the intent of regulators clear and their actions more predictable to those regulated. Regulations are more effective when they are well understood and more effective when their predictability and consistency build respect for the fairness of regulation that encourages compliance. Transparency helps guard against regulation that is arbitrary or capricious. Transparency is enshrined in statutory process protections such as those in the Administrative Procedure Act, which facilitates understanding and",0.07504449,0.023193952,0.90176153,neutral,0.05185054,neutral,0.905312180519104
2020-12-11,Vice Chair for Supervision Randal K. Quarles,2020-12-11 10:05:00-05:00,"communication.All these principlesasimplicity, predictability, transparency, efficiencyalead to better regulatory outcomes. All other things equal, simpler rules are better because they are easier to understand, to implement by banks, and to supervise by examiners. Predictable, consistent, and clear rules are more effective because they are consistent across firms and over time. In addition, we develop rules through an iterative process that takes place in the open. Through this process we learn about potentially unanticipated consequencesawhich allows us to avoid these surprises, which are in no one's interest. The public comment process also naturally facilitates a dialogue with the organizations that would be subject to the rules, as well as any interested party, helping the government to produce a regulatory framework that takes into account both benefits and costs. A focus on",0.11609506,0.011366821,0.87253815,neutral,0.10472824,neutral,0.8884053230285645
2020-12-11,Vice Chair for Supervision Randal K. Quarles,2020-12-11 10:06:00-05:00,"efficiency helps ensure that we avoid any unnecessary burden and externalities.We relied on these principles in establishing the new regulatory framework in the wake of the global financial crisis. The essential elements of that frameworkawhich now includes dynamic and risk-sensitive capital requirements and rules-based, quantitative liquidity standardsaall reflect extensive and significant consultations with the public and careful analysis of the impact that these rules will have on individual banks and the U.S. banking system. Our benchmark for capital adequacy is now based on standardized measures of risk and leverage across all banks. This is supplemented by an annual stress test with extensive transparency and disclosure around the process and results that provides additional, consistent risk sensitivity. We now regulate liquidity as one of our enhanced prudential standards for large banks,",0.12284805,0.010337414,0.86681455,neutral,0.11251064,neutral,0.8286594748497009
2020-12-11,Vice Chair for Supervision Randal K. Quarles,2020-12-11 10:07:00-05:00,"with two clear quantitative standardsathe short-term liquidity coverage ratio (LCR) and long-term net stable funding ratio (NSFR) requirementsaand clear expectations for liquidity risk management, articulated in a regulation that went through a public notice and comment process.Partly as a product of these improvements, we have made our regulations more efficient by better differentiating among risks. Our capital rules require firms that hold riskier positions either to maintain capital that addresses those risks or to take steps to de-risk. Our liquidity rules similarly require firms with more unstable funding to hold more liquid assets or to improve the stability of their funding. In addition, last year the Board adopted changes to our overall regulatory capital and liquidity frameworks that differentiates among the systemic risks presented by individual banks. Under the revised",0.4807116,0.013557121,0.5057313,neutral,0.4671545,positive,0.6247233152389526
2020-12-11,Vice Chair for Supervision Randal K. Quarles,2020-12-11 10:08:00-05:00,"framework, the most complex, systemically important firms are subject to the most stringent requirements, and less-complex firms are subject to less-stringent requirements. In the long run, these changes will lead to fairer, more efficient results, while preserving the safety and soundness of the U.S. banking system and broader financial stability.Because of the improved regulatory framework in place early this year, banks were in a strong position to deal with the challenges of the COVID event. For example, in March of this year, customers of U.S. banks drew down nearly $480 billion on existing lines of credit to cover cash needs during the severe disruption in revenues in the early days of the COVID eventaby far the largest monthly increase in history. Banks were able to fund these loans without notable",0.18284853,0.7760415,0.041110005,negative,-0.593193,positive,0.8697339296340942
2020-12-11,Vice Chair for Supervision Randal K. Quarles,2020-12-11 10:09:00-05:00,"problems in part by drawing on liquidity buffers created by the new regulatory system. They have not only maintained, but actually increased their capital during this timeanotwithstanding the large provisions taken earlier in the year. And they have continued to extend credit throughout the protracted evolution of the COVID event, to this point largely satisfying the demand for credit in the economy.Of course, having clear, consistent, predictable, and efficient rules of the game is not the end of the story. Our rules are not an academic exercise. They represent concrete, binding requirements on real people and real businesses. Our obligations to the public mean we need to verify that our rules are being followed, detect emerging risks, and make sure any deficiencies are swiftly addressed. This is the task of",0.12522453,0.019637521,0.85513794,neutral,0.105587006,positive,0.6710739731788635
2020-12-11,Vice Chair for Supervision Randal K. Quarles,2020-12-11 10:10:00-05:00,"the bank supervisor, rather than the bank regulator.Regulation and supervision are different tasks, and I have spent this time reviewing how we have pursued the goals of simplicity, predictability, transparency, and efficiency in regulation in part to lay the groundwork for showing how much harder it is to pursue those goals in the realm of supervision. Regulation and supervision both flow from the statutory authority granted to the Federal Reserve and the other banking agencies by Congress establishing our duty to promote a safe and sound banking system. Regulation does that on a generalized, system-wide basis. Supervision, in contrast to regulation, looks at firm-specific issues, such as how a firm's idiosyncratic risks are evaluated under our regulations, and at risk-management frameworks that cannot easily be assessed through standardized risk measures.",0.053167436,0.023498842,0.92333376,neutral,0.029668594,neutral,0.9163893461227417
2020-12-11,Vice Chair for Supervision Randal K. Quarles,2020-12-11 10:11:00-05:00,"For example, while our capital rules require banks to hold a specific level of capital, our exams focus on subjects such as the plans of management to make sure they can meet those capital requirements on an ongoing basis. Supervisors summarize the results of these examinations and their overall assessment of a firm in the form of a supervisory rating, the importance of which I will discuss shortly.The progress we have made on regulation creates an opportunity for us to focus more of our attention on supervision and the principles of simpler, more consistent, more predictable, and more efficient supervisory standards. For example, because the Board found that there had been significant improvements in risk management since the global financial crisis, we removed the ""qualitative objection"" from our stress testing",0.31779164,0.014668874,0.6675395,neutral,0.30312276,neutral,0.7969684600830078
2020-12-11,Vice Chair for Supervision Randal K. Quarles,2020-12-11 10:12:00-05:00,"process.1 Similarly, we simplified our capital framework through the introduction of a stress capital buffer (SCB) requirement.2 How should supervision evolve in light of the new stronger and more comprehensive regulatory edifice we now have in place?An example: after we emerge from the COVID event, we will no longer need to maintain temporary limitations on capital distributions by large banks and can instead rely on the regulatory capital framework that the Board established earlier this yearathe SCB. Among its many advantages, under this framework we will no longer need to review periodic requests from banks for additional capital distributions. Instead, the SCB sets a clear and explicit capital target that firms must stay above at all times. As a result, firms can rely on that SCB target to define how",0.1913685,0.01102383,0.79760766,neutral,0.18034467,neutral,0.8296021223068237
2020-12-11,Vice Chair for Supervision Randal K. Quarles,2020-12-11 10:13:00-05:00,"much capital they can distribute in any given calendar quarter. This is a better process because it is more predictable and more efficient.That said, we may still want to conduct a limited review of the capital plans of banks to give some insight into risks that the stress test might not fully pick up. For example, if a firm enters a new line of business and does not yet have a good framework for assuring its managers can measure the results of that business in light of its risks, supervision can detect that shortcoming and the firm can help address this vulnerability before the uncaptured risks materialize. Similarly, our new long-term stable funding ruleathe NSFR ruleaprovides objective standards to address risks that fall outside the boundaries of our short-term funding",0.15394267,0.01139808,0.8346592,neutral,0.1425446,neutral,0.8967397212982178
2020-12-11,Vice Chair for Supervision Randal K. Quarles,2020-12-11 10:14:00-05:00,"requirementathe LCR ruleaand thereby takes some pressure off supervisors to monitor these risks on a case-by-case basis. However, the LCR and NSFR do not address all sources of liquidity risk, and poor dynamic liquidity risk management can lead to a firm's failure just as surely as a present-tense lack of liquidity. In these ways, bank supervision can act as an early warning system and identify risks before they metastasize into problems that drain a firm's financial resources or liquidity position.Yet as important as the practice of supervision is, these examples also show that it is inherently more judgmental, nuanced, discretionary, variable, and opaque than the practice of regulation. And variability and opacity breed distrust, even when that distrust is not at all merited. The point here is that all the",0.02976033,0.4744493,0.49579033,neutral,-0.44468898,negative,0.7190823554992676
