date,speaker,timestamp,text_by_minute,finbert_pos,finbert_neg,finbert_neu,finbert_sentiment,finbert_score,sentiment,confidence
2021-12-17,Governor Christopher J. Waller,2021-12-17 10:21:00-05:00,"an unfamiliar crisis. The Fed stepped in, lowered rates for discount window lending, revived lending facilities from the financial crisis, and created numerous new facilities to lend or support lending to households, small and large businesses, and state and local governments. In all, the Fed created 13 different lending facilities. In most cases, merely announcing these backstops succeeded in stabilizing markets, and, in fact, several facilities experienced very few requests for loans, which I consider a success.So we learned that when the Fed acts quickly and decisively, our tools can quickly restore confidence, even when that loss of confidence is felt as widely as it was in the spring of last year. In addition, when the Fed makes it clear that it is prepared to act without hesitation as a backstop, that fact",0.34417194,0.027268311,0.62855977,neutral,0.31690362,neutral,0.6667699813842773
2021-12-17,Governor Christopher J. Waller,2021-12-17 10:22:00-05:00,"alone can be sufficient to stem a crisis.Lesson 4: Globalization Is Fragile, and Inflation Ain't Dead After two years of surprises, persistently elevated inflation is the biggest surprise for me, and I am carefully watching how this plays out in the next few months. High inflation is a heavy burden for households that have no choice about paying higher prices for groceries and other necessities. It hurts small business owners who have a harder time balancing their costs and the prices they charge for goods and services. One of the Federal Reserve's most important responsibilities is keeping prices stable and inflation under control.Like most economists, after the performance of inflation over the past decade, it would have been hard for me to believe that it could run as high and as long as",0.08262809,0.4637287,0.4536432,negative,-0.3811006,negative,0.9266133904457092
2021-12-17,Governor Christopher J. Waller,2021-12-17 10:23:00-05:00,"it has. I didn't expect it in 2020 as the pandemic took hold, and I was still in some doubt early this year. Likewise, I have been surprised at the persistence of the bottlenecks and other supply disruptions that have been a prominent source of elevated inflation. Like others, I expected that markets would adjust quickly and that these problems would be fixed, but that clearly isn't happening, and at this point, with COVID continuing to crimp supply, I don't know when it will. We are learning that the long and complex supply chains that have facilitated trade and driven down production costs in recent years are quite fragile and are taking longer to repair than I would have expected.Similarly, I would have expected that labor supply shortages would have eased as the",0.06696015,0.8746728,0.058367074,negative,-0.8077126,negative,0.6058525443077087
2021-12-17,Governor Christopher J. Waller,2021-12-17 10:24:00-05:00,"vaccine became widely available, unemployment benefits faded, and wages improved at the fastest rate in decades. Labor force participation increased last month, but I would have expected that more people would have joined the workforce after businesses and schools reopened. COVID has changed a lot of things, and we need to consider if it has persistently changed a significant number of people's desire to go back in the labor force.This brings me back to my outlook for the economy in 2022, and the implications for monetary policy. The economy is set to continue growing very strongly through at least the first half of next year, and I expect employment to keep growing. With the unemployment rate at 4.2 percent in November, I believe we are very close to meeting the FOMC's maximum-employment goal.",0.644668,0.068117976,0.28721407,positive,0.57655,neutral,0.592114269733429
2021-12-17,Governor Christopher J. Waller,2021-12-17 10:25:00-05:00,"For inflation, as I said earlier, the next few months will be crucial in determining whether price increases will begin to moderate, as I still expect in my baseline outlook. However, I will be closely watching indicators of inflation expectations for signs that consumers and investors have come to expect high inflation well into the future, a development that could signal that the moderation in inflation I expect will not be coming soon. So, by choosing to speed up our reductions in asset purchases, the FOMC is providing flexibility for other adjustments to monetary policy, if needed, as early as spring to accommodate changes in the economic outlook. Omicron, as I said earlier, could slow the recovery or exacerbate inflation pressures, so we will have to be ready in the coming weeks to",0.3858491,0.12169727,0.49245358,neutral,0.2641518,positive,0.6876001954078674
2021-12-17,Governor Christopher J. Waller,2021-12-17 10:26:00-05:00,adjust as needed.1. These views are my own and do not represent any position of the Board of Governors or other Federal Reserve policymakers.,0.029281044,0.07441398,0.89630497,neutral,-0.045132935,neutral,0.8963049650192261
2021-12-02,Governor Randal K. Quarles,2021-12-02 10:00:00-05:00,"When I joined the Board of Governors as Vice Chair for Supervision in the fall of 2017, the Federal Reserve was in the latter stages of a decade-long effort to build a new financial regulatory framework, responding to the financial crisis of 2008. Yet, although the mortar was not yet dry on that construction projectabased on the blueprint created by Congress, central banks, and supervisors around the worldathere was already broad recognition across the political spectrum that the framework could be improved upon, based on the experience of how it had worked over the decade of its implementation. That was the judgement of the authors of the post-crisis blueprint, former Senator Chris Dodd and former Congressman Barney Frank.1 It was also the recommendation of one of my predecessors at the",0.20687659,0.01422492,0.7788985,neutral,0.19265167,positive,0.5967664122581482
2021-12-02,Governor Randal K. Quarles,2021-12-02 10:01:00-05:00,"Fed, Dan Tarulloaa principal architect of this frameworkawho, in his final speech as a Fed governor, proposed several significant changes.2I came to the Fed in order to take on that task of making the system better: more simple, more efficient, more transparent. Congress also took up this effort in the broadly bipartisan Economic Growth, Regulatory Relief, and Consumer Protection Act, and we adjusted our regulatory framework to better align our requirements with the risk posed by firms to the financial system. We maintained and, in fact, raised regulatory standards for the most systemically important firms and simplified regulatory requirements for smaller firms without diminishing the resilience of the system as a whole.In the midst of our work to improve our framework, we faced the unique experience of the COVID event,",0.3472107,0.016901514,0.6358878,neutral,0.33030918,neutral,0.7309248447418213
2021-12-02,Governor Randal K. Quarles,2021-12-02 10:02:00-05:00,"which tested that resilience. This real-life stress test demanded emergency action with respect to our regulatory framework and more broadly, including through the establishment of 13 emergency lending facilities under our role as the lender of last resort to help stabilize the financial system.Now, as my tenure as a member of the Board comes to a close, I would like to use this final speech to discuss issues that my successor, and his or her colleagues, will confrontaareas of unfinished business.3 In the near term, there will need to be further refinements to the bank supervisory and regulatory framework, based on the accumulating evidence and experience of how these ideas, rules, and procedures have worked in practice. In the longer term, the Fed will at some point need to grapple",0.20162475,0.012708748,0.78566647,neutral,0.188916,neutral,0.8420299291610718
2021-12-02,Governor Randal K. Quarles,2021-12-02 10:03:00-05:00,"with the implications of some of the novel emergency lending facilities we established during the onset of the COVID event. I supported these facilities in light of the specific challenges the country faced that grueling spring, but I believe it is possible to draw some lessons from the experience and set out some principles for the Fed's emergency lending to prevent this precedent a or some vision of what it representsafrom exceeding reasonable bounds in the future. Finally, in my capacity as the outgoing Chairman of the Financial Stability Board (FSB), I have some reflections on the upcoming agenda for the FSB.Further Refinements to the Supervisory and Regulatory Framework As I have noted previously, the post-crisis regulatory framework is strong, as evidenced by how well it fared against a severe",0.35003802,0.015091438,0.6348705,neutral,0.33494657,neutral,0.7746720910072327
2021-12-02,Governor Randal K. Quarles,2021-12-02 10:04:00-05:00,"real-life stress testathe COVID event.4 Banks entered the COVID event with high levels of capital and liquidity, and served as a source of strength to the economy in a time of need.5 Some have argued that the time of COVID was not a true test of the system, because of the unprecedented level of fiscal and other support provided to the real economy during that time, from which the financial sector indirectly benefited. Such an argument ignores, however, that the Federal Reserve did not take such support for granted during the throes of the crisis itself, and as a result we ran multiple stress tests throughout the COVID event, with three separate and distinct scenarios, along with a ""sensitivity analysis,"" which itself included three additional hypothetical recessions.6 Each of these",0.07250971,0.12513591,0.80235434,neutral,-0.0526262,neutral,0.6096575260162354
2021-12-02,Governor Randal K. Quarles,2021-12-02 10:05:00-05:00,"stress tests assumed no additional fiscal or other measures to support the economy, and demonstrated that, even without such support, the banking industry would have fared very well. In my view the resilience of banks during the COVID event, coupled with the results of our stress tests, demonstrate that the overall level of capital in the banking system is more than ample.In addition to the demonstrated hardiness of our regulatory framework, I believe our supervisory framework is also stronger now than it was four years ago. In January 2020, I spoke about the importance of transparency, accountability, and fairness in bank supervision.7 Every agency of the federal government has a legal, constitutional, and, I believe, moral responsibility to be accountable to the public we serve, and one of the principal",0.27029186,0.016445883,0.71326226,neutral,0.253846,positive,0.9428545236587524
2021-12-02,Governor Randal K. Quarles,2021-12-02 10:06:00-05:00,"ways we do this is through transparency. The banking agencies (including the Fed) have for decades not been transparent in the way that we have conducted supervisionayet, especially since 2008, we had been accomplishing more and more of our work through this opaque mechanism with limited accountability. In that light, I am quite proud of the improvements we have made in increasing the transparency and public accountability for our activities overseeing banks.The Fed fostered the public conversation on transparency in supervision when we organized a conference on supervision and actively participated in the discussion with academics and other members of the public. An important part of monetary policy transparency is the semiannual process where the Fed reports on its activities to Congress and the Chair submits to questions from both",0.08034406,0.020119434,0.8995365,neutral,0.060224622,neutral,0.7825325131416321
2021-12-02,Governor Randal K. Quarles,2021-12-02 10:07:00-05:00,"houses of Congress. I am pleased to say that there is now a similar twice-yearly process in which the Fed produces a public, written report on supervision and regulation and then submits to questions from lawmakers. Our Supervision and Regulation Reportainstituted early in my termaregularly provides the public with insights about our supervisory process, including aggregate supervisory ratings trends and supervisory priorities for our different portfoliosainformation that was previously hard to find, and sometimes not public at all.I believe one concrete and successful change to supervision was to our stress testing process, where we have greatly increased transparency, and thus accountability.8 Transparency does not mean giving answers to tests in advanceaan inapt analogy given the structure of these testsabut is more akin to ensuring that students have been given the",0.11186508,0.016474959,0.87166,neutral,0.095390126,neutral,0.9050375819206238
2021-12-02,Governor Randal K. Quarles,2021-12-02 10:08:00-05:00,"textbook. It means balancing rigor and fairness, and ensuring that the Fed's intentions are understood well enough to advance our goalaand our goal is not to develop the most recondite test, but rather for banks to improve their resilience to extraordinary stress in the financial system. The evidence that we succeeded is how well banks weathered the extraordinary stress that arrived in the spring of 2020, consistent with the results of our stress tests.Transparency, accountability, and the public legitimacy it confers have empowered the Fed to meet the great challenges that our economy and financial system have faced in recent years. If the Federal Reserve is to continue to play that vital role, then it must also continue to extend transparency to all of its important responsibilities. As I look",0.5985634,0.012815521,0.38862112,positive,0.58574784,positive,0.5938394665718079
2021-12-02,Governor Randal K. Quarles,2021-12-02 10:09:00-05:00,"ahead to the future of regulation and supervision at the Federal Reserve, I believe that the Fed will be more effective in overseeing banks, and more effective in promoting the stability of the financial system, if it maintains its commitment to be open and transparent in how it conducts its work.In the same spirit, while our regulatory and supervisory framework is strong, there are further refinements that could be made to improve the framework. A number of them were on my agenda when the COVID event shifted the Fed's focus to deal with the emergency. I am proud of what we accomplished in my time here, but there is certainly more to be done.Leverage Ratio Fundamentalism One of the principal matters that the Fed will have to take up in",0.24964108,0.014117425,0.73624146,neutral,0.23552366,neutral,0.7154858708381653
2021-12-02,Governor Randal K. Quarles,2021-12-02 10:10:00-05:00,"the very near term is the calibration of our leverage capital standards. Our capital framework includes two types of requirements: risk-based and leverage capital requirements. Risk-based requirements are risk-sensitive and change depending on the riskiness of an asset. Leverage capital requirements set a minimum floor for required capital by disregarding risk-sensitivity measures. Our capital framework includes two leverage requirements, with increasingly strict requirements for the largest institutions.9While a leverage ratio is an important backstop, it can result in perverse incentives if it becomes the primary constraint on a bank's investment decisions. Because a leverage ratio is not sensitive to risk, a firm that is ""bound"" by such a ratio has an incentive to avoid adding safe assets to its portfolio. During times of stress in the financial system, when it",0.042794533,0.16131632,0.79588914,neutral,-0.11852179,neutral,0.938296914100647
2021-12-02,Governor Randal K. Quarles,2021-12-02 10:11:00-05:00,"is most important for banks to be able to continue serving businesses and households, or intermediating transactions, a binding leverage constraintaor even one that threatens to become bindingamay discourage banks from engaging in safe activities, such as those involving U.S. Treasury securities.10That is not to say that a leverage requirement should never be the constraining requirement for a firm. In times of stress, a leverage ratio can serve as a transparent measure of capital when our risk weights may be called into question. In addition, it guards against behavior by a supervised institution to game those risk weights. Finally, a leverage ratio leans against the inherent tendency of bank leverage to increase in an economic boom and fall during a recession.What we are seeing today, however, is that supervised firms",0.07340065,0.095526084,0.8310733,neutral,-0.022125438,neutral,0.8821409940719604
2021-12-02,Governor Randal K. Quarles,2021-12-02 10:12:00-05:00,"are increasingly being constrained by the supplementary leverage ratio not for any of these valid reasons, but simply because of a rise in the level of safe assets in the U.S. financial system. The supplementary leverage ratio was originally calibrated for a financial system with a far lower level of central bank reserves and a much smaller Treasury market.11 The current environment is, of course, much different. Treasury issuance is at an all-time high and the banking system is awash with central bank reserves. To provide some context to the degree of this trend, for the largest banks, the amount of reserves they hold is $1.35 trillion and the amount of Treasury securities is $1.38 trillion, each roughly double the amount they held when our supplementary leverage ratio rule was",0.077844456,0.15653427,0.7656213,neutral,-0.07868981,neutral,0.6328694820404053
2021-12-02,Governor Randal K. Quarles,2021-12-02 10:13:00-05:00,"finalized. Even at these lower levels of safe assets, some on the Board worried that the SLR might be too tightly calibratedabut they took comfort from the staff's projection that reserves in the system were likely to fall, creating more elbow room within the envelope created by the SLR. Indeed, when we finalized our leverage requirements for the largest banks, staff projected the amount of reserves in the system would decline to $25 billion by year end 2021.12 The current total of approximately $4.16 trillion in reserves is about 165 times that amount.During the onset of the COVID event, regulators took emergency action to exclude U.S. Treasury securities and deposits at Federal Reserve Banks from the supplementary leverage ratio to provide banks with additional flexibility to act as financial intermediaries",0.0104220845,0.9634956,0.026082352,negative,-0.9530735,negative,0.9717042446136475
2021-12-02,Governor Randal K. Quarles,2021-12-02 10:14:00-05:00,"in that period of financial stress.13 That exclusion expired as scheduled on March 31, 2021. I supported that expiration, with the commitment that the Fed develop a longer-term solution to the perverse implications of the current calibration of the SLR.With respect to the enhanced supplementary leverage ratio (eSLR) that applies to U.S. global systemically important banks (G-SIBs), the best way to address this problem is the approach endorsed by the Basel Committee: recalibrating the fixed 2-percent eSLR buffer requirement to equal 50 percent of the applicable G-SIB capital surcharge, with corresponding recalibration at the bank level.14 This is an approach previously proposed by the Board and the OCC.15 This is preferable to other options, such as excluding central bank reserves or U.S. Treasury securities, or both, from the ratio's denominator.",0.09113452,0.0141964,0.8946691,neutral,0.07693812,neutral,0.8261714577674866
2021-12-02,Governor Randal K. Quarles,2021-12-02 10:15:00-05:00,"Excluding only central bank reserves would exacerbate a structural preference for reserves over Treasuries in bank portfolios, which could have perverse consequences for the operation of the Treasury market (as we saw in September of 2019). Trying to reduce this preference by excluding both reserves and Treasuries could result in a significant lowering of capital levels and exacerbate the incentive for the banking system to prefer funding the government to funding private enterprise. If we were to attempt to offset the lowering of capital levels by increasing the leverage capital requirement on non-excluded assets, this disincentive to fund private enterprise would only grow stronger. But whatever the form of the adjustment, this issue needs to be addressed to ensure that our capital framework does not lead to increased risk taking",0.08083249,0.7820214,0.13714615,negative,-0.7011889,negative,0.9161094427108765
